country_code,country_name,bank_code,swift_bic,bank_name,iban_length
GB,United Kingdom,ZOFS,ZOFSGB21,ZOPA BANK LIMITED,22
GB,United Kingdom,ZOPA,ZOPAGB21,ZOPA LIMITED,22
GB,United Kingdom,ZOVE,ZOVEGB21,ZOUK VENTURES LIMITED,22
GB,United Kingdom,ZURI,ZURIGB2L,ZURICH INSURANCE PLC,22
GB,United Kingdom,ZUSI,ZUSIGB21,THREADNEEDLE INTERNATIONAL LIMITED,22
GE,Georgia,AZ,IBAZGE22,International Bank of Azerbaijan,22
GE,Georgia,BG,BAGAGE22,"JSC ""Bank of Georgia""",22
GE,Georgia,BR,REPLGE22,TBC Bank Temporary Code,22
GE,Georgia,BS,CBASGE22,"JSC ""Basisbank""",22
GE,Georgia,BT,DISNGE22,Silk Road Bank,22
GE,Georgia,CD,JSCRGE22,Credo Bank,22
GE,Georgia,CR,CRTUGE22,Cartu Bank,22
GE,Georgia,CS,DEVGGE22,Caucasus Development Bank,22
GE,Georgia,HB,HABGGE22,Halyk Bank Georgia,22
GE,Georgia,IN,CPTBGE22,Capital Bank,22
GE,Georgia,IS,ISBKGE22,ISBANK Georgia,22
GE,Georgia,KS,TEBAGE22,"JSC ""TeraBank""",22
GE,Georgia,LB,LBRTGE22,Liberty Bank,22
GE,Georgia,NB,BNLNGE22,National Bank of Georgia,22
GE,Georgia,PB,PAHAGE22,PASHA Bank Georgia,22
GE,Georgia,PC,MIBGGE22,Procredit Bank,22
GE,Georgia,PG,PRSGGE22,Progress Bank,22
GE,Georgia,TB,TBCBGE22,TBC Bank,22
GE,Georgia,VT,UGEBGE22,VTB Bank Georgia,22
GE,Georgia,ZB,TCZBGE22,Ziraat Bank Georgia,22
GI,Gibraltar,BBAL,BBALGIG1,BALTICA BANK,23
GI,Gibraltar,BIGI,BIGIGIG1,BARCLAYTRUST INTERNATIONAL GIBRALTAR LTD.,23
GI,Gibraltar,BJSB,BJSBGIGX,BANK J. SAFRA SARASIN (GIBRALTAR) LTD,23
GI,Gibraltar,CLOS,CLOSGIG1,CLOSE BROTHERS MARRACHE BANK LIMITED,23
GI,Gibraltar,FACC,FACCGIG1,FACTUM CAPITAL LTD,23
GI,Gibraltar,GIAM,GIAMGIG1,GIBRALTAR ASSET MANAGEMENT LIMITED,23
GI,Gibraltar,GIBI,GIBIGIG1,GIBRALTAR AND IBERIAN BANK LTD,23
GI,Gibraltar,GIBK,GIBKGIGI,GIBRALTAR INTERNATIONAL BANK LIMITED,23
GI,Gibraltar,GUFU,GUFUGIG1,GUEVOURA FUND LIMITED,23
GI,Gibraltar,GVSE,GVSEGIGG,ENTAIN OPERATIONS LIMITED,23
GI,Gibraltar,HAMB,HAMBGIGI,"UNION BANCAIRE PRIVEE (UK) LIMITED, GIBRALTAR BRANCH",23
GI,Gibraltar,IDFE,IDFEGIG1,IDT FINANCIAL SERVICES LIMITED,23
GI,Gibraltar,IDFU,IDFUGIG1,INDIGO FUTURES LTD.,23
GI,Gibraltar,JBNK,JBNKGIGI,IDT FINANCIAL SERVICES LIMITED,23
GI,Gibraltar,LOYD,LOYDGIG1,LLOYDS TSB BANK PLC,23
GI,Gibraltar,MGFN,MGFNGIG2,METROPOLITAN GLOBAL FINANCE LIMITED,23
GI,Gibraltar,MOYP,MOYPGIGI,MONEYCORP BANK LIMITED,23
GI,Gibraltar,MSFU,MSFUGIG1,MASSEY FUND LIMITED,23
GI,Gibraltar,PAYN,PAYNGIG1,PAYONEER (EU) LIMITED,23
GI,Gibraltar,RBBO,RBBOGIG2,RIBBON PLC,23
GI,Gibraltar,RBOS,RBOSGI21,THE ROYAL BANK OF SCOTLAND INTERNATIONAL LIMITED,23
GI,Gibraltar,SPRN,SPRNGIG1,SPRINGFIELD BANK AND TRUST LTD.,23
GI,Gibraltar,TNOV,TNOVGIGI,TRUSTED NOVUS BANK LIMITED,23
GI,Gibraltar,TRYA,TRYAGIG2,TRANSACT PAYMENTS LTD,23
GI,Gibraltar,TURC,TURCGIGI,TURICUM PRIVATE BANK LIMITED,23
GI,Gibraltar,UBPG,UBPGGIGI,"UNION BANCAIRE PRIVEE (UK) LIMITED, GIBRALTAR BRANCH",23
GI,Gibraltar,XAPO,XAPOGIG2,XAPO BANK LIMITED,23
GR,Greece,010,BNGRGRAA,BANK OF GREECE S.A.,27
GR,Greece,011,ETHNGRAA,NATIONAL BANK OF GREECE S.A.,27
GR,Greece,014,CRBAGRAA,ALPHA BANK S.A.,27
GR,Greece,016,ATTIGRAA,ATTICA BANK S.A.,27
GR,Greece,017,PIRBGRAA,PIRAEUS BANK S.A.,27
GR,Greece,026,ERBKGRAA,EUROBANK S.A.,27
GR,Greece,034,IBOGGRAA,OPTIMA BANK S.A.,27
GR,Greece,039,PARBGRAXXXX,BNP PARIBAS SECURITIES SERVICES,27
GR,Greece,056,AEBAGRAAXXX,AEGEAN BALTIC BANK S.A.,27
GR,Greece,057,PRXBGRAA,VIVABANK SINGLE MEMBER BANKING S.A,27
GR,Greece,069,STXAGRA1,COOPERATIVE BANK OF CHANIA COOPERATIVE OF LIMITED LIABILITIES,27
GR,Greece,071,MIDLGRAAXXX,HSBC CONTINENTAL EUROPE GREECE,27
GR,Greece,072,HYVEGRAAXXX,UNICREDIT BANK AG (HYPOVEREINSBANK) ATHENS,27
GR,Greece,081,BOFAGR2XXXX,BANK OF AMERICA EUROPE DESIGNATED ACTIVITY COMPANY - ATHENS BRANCH,27
GR,Greece,084,CITIGRAAXXX,CITIBANK EUROPE PLC (CEP),27
GR,Greece,087,STPGGRAA,PANCRETA BANK S.A.,27
GR,Greece,088,STEOGR21XXX,COOPERATIVE BANK OF DRAMA,27
GR,Greece,089,STKAGRA1,COOPERATIVE BANK OF KARDITSA,27
GR,Greece,109,TCZBGRATXXX,T.C. ZIRAAT BANKASI A.S.,27
GR,Greece,116,PRCBGRAAXXX,PROCREDIT BANK (BULGARIA) EAD,27
GR,Greece,121,BKCHGRAAXXX,BANK OF CHINA (LUXEMBOURG) S.A. ATHENS BRANCH,27
GR,Greece,701,VPAYGRAA,VIVA PAYMENT SERVICES SINGLE MEMBER S.A.,27
GR,Greece,0110125,ETHNGRAA,NATIONAL BANK OF GREECE S.A.,27
GT,Guatemala,AGRO,AGROGTGC,"BANCO AGROMERCANTIL DE GUATEMALA, S.A.",28
GT,Guatemala,AMCN,AMCNGTG1,BANCO DE AMERICA CENTRAL SOCIEDAD ANOMINA,28
GT,Guatemala,ANTG,ANTGGTG1,BANCO DE ANTIGUA S.A.,28
GT,Guatemala,AZTK,AZTKGTGC,BANCO AZTECA DE GUATEMALA S.A.,28
GT,Guatemala,BAGU,BAGUGTGB,BANCO DE GUATEMALA,28
GT,Guatemala,BATS,BATSGTG1,"BRITISH AMERICAN TOBACCO CENTRAL AMERICA S.A., SUCURSAL GUATEMALA",28
GT,Guatemala,BDCT,BDCTGTGT,"BANCO DE CREDITO, S.A.",28
GT,Guatemala,BINM,BINMGTGC,"BANCO CUSCATLAN GUATEMALA, S.A.",28
GT,Guatemala,BPRC,BPRCGTGC,"BANCO PROMERICA, S.A.",28
GT,Guatemala,BPRK,BPRKGTG1,"BANCO PROMERICA, S.A.",28
GT,Guatemala,BRRL,BRRLGTGC,BANCO DE DESARROLLO RURAL S.A.,28
GT,Guatemala,CDSO,CDSOGTG2,BANCO CREDICORP SOCIEDAD ANONIMA,28
GT,Guatemala,CEVI,CEVIGTG1,"CENTRAL DE VALORES NACIONAL, S.A.",28
GT,Guatemala,CHNA,CHNAGTGC,EL CREDITO HIPOTECARIO NACIONAL DE GUATEMALA,28
GT,Guatemala,CITI,CITIGTGC,CITIBANK N.A. SUCURSAL GUATEMALA,28
GT,Guatemala,CORR,CORRGTG1,CORPORACION BURSATIL SA,28
GT,Guatemala,DIBI,DIBIGTGC,"BANCO INTERNACIONAL, S.A.",28
GT,Guatemala,FAGO,FAGOGTG1,FINANCIERA AGROMERCANTIL S.A.,28
GT,Guatemala,FCOH,FCOHGTGC,"BANCO FICOHSA GUATEMALA,S.A.",28
GT,Guatemala,FCOR,FCORGTG1,FINANCIERA CORPORATIVA S.A.,28
GT,Guatemala,FIGA,FIGAGTG1,FINANCIERA GUATEMALTECA S.A.,28
GT,Guatemala,FILM,FILMGTG1,FINANCIERA LATINOAMERICANA S.A.,28
GT,Guatemala,FIOC,FIOCGTG1,FINANCIERA DE OCCIDENTE S.A.,28
GT,Guatemala,FIRC,FIRCGTG1,FINANCIERA DE CAPITALES S.A.,28
GT,Guatemala,FIRF,FIRFGTG1,FINANCIERA REFORMA S.A.,28
GT,Guatemala,FIUD,FIUDGTG1,FINANCIERA INDUSTRIAL S.A.,28
GT,Guatemala,FIVN,FIVNGTG1,"BANCO INV, SOCIEDAD ANONIMA",28
GT,Guatemala,FNMV,FNMVGTG2,"BANCO MULTIMONEY, S.A.",28
GT,Guatemala,FRIP,FRIPGTG1,"FITCH CENTROAMERICA (GUATEMALA) EDIFICIO INTERCONTINENTAL PLAZA TORRE CITIGROUP,PENTHOUSE NORTE,",28
GT,Guatemala,FSCG,FSCGGTG1,FINANCIERA SUMMA SA,28
GT,Guatemala,FSMC,FSMCGTG1,"FINANCIERA SAN MIGUEL S.A. CENTRO GERENCIAL LAS MARGARITAS,",28
GT,Guatemala,GTCO,GTCOGTGC,BANCO G AND T CONTINENTAL. S.A.,28
GT,Guatemala,ICGS,ICGSGTGC,"IMAGENES COMPUTARIZADAS DE GUATEMALA, S. A.",28
GT,Guatemala,INDL,INDLGTGC,BANCO INDUSTRIAL S.A.,28
GT,Guatemala,NSOA,NSOAGTGT,"BANCO NEXA, SOCIEDAD ANONIMA",28
GT,Guatemala,TRAJ,TRAJGTGC,BANCO DE LOS TRABAJADORES,28
GT,Guatemala,VIVB,VIVBGTG2,"VIVIBANCO, SOCIEDAD ANONIMA",28
GT,Guatemala,XGTG,XGTGGTG1,BOLSA DE VALORES NACIONAL SA,28
HR,Croatia,1001005,NBHRHR2D,Hrvatska Narodna Banka,21
HR,Croatia,2340009,PBZGHR2X,PRIVREDNA BANKA ZAGREB d.d. Zagreb,21
HR,Croatia,2360000,ZABAHR2X,ZAGREBAČKA BANKA d.d. Zagreb,21
HR,Croatia,2380006,ISKBHR2X,ISTARSKA KREDITNA BANKA  UMAG d.d. Umag,21
HR,Croatia,2386002,PDKCHR2X,PODRAVSKA BANKA d.d. Koprivnica,21
HR,Croatia,2390001,HPBZHR2X,HRVATSKA POŠTANSKA BANKA d.d. Zagreb,21
HR,Croatia,2400008,KALCHR2X,KARLOVAČKA BANKA d.d. Karlovac,21
HR,Croatia,2402006,ESBCHR22,ERSTE & STEIERMÄRKISCHE BANK d.d. Rijeka,21
HR,Croatia,2403009,SMBRHR22,SAMOBORSKA BANKA d.d. Samobor,21
HR,Croatia,2407000,OTPVHR2X,OTP BANKA d.d. Split,21
HR,Croatia,2408002,PAZGHR2X,PARTNER BANKA d.d. Zagreb,21
HR,Croatia,2412009,SBSLHR2X,SLATINSKA BANKA d.d. Slatina,21
HR,Croatia,2481000,KREZHR2X,AGRAM BANKA d.d. Zagreb,21
HR,Croatia,2484008,RZBHHR2X,RAIFFEISENBANK AUSTRIA d.d. Zagreb,21
HR,Croatia,2485003,CROAHR2X,CROATIA BANKA d.d. Zagreb,21
HR,Croatia,2488001,BFKKHR22,"BKS BANK AG, Glavna podružnica Hrvatska",21
HR,Croatia,2489004,VBVZHR22,J&T banka d.d. Varaždin,21
HR,Croatia,2492008,IMXXHR22,IMEX BANKA d.d. Split,21
HR,Croatia,2500009,HAABHR22,ADDIKO BANK d.d. Zagreb,21
HR,Croatia,4124003,KENBHR22,KENTBANK d.d. Zagreb,21
HR,Croatia,4133006,SKOVHR22,BANKA KOVANICA d.d. Varaždin,21
HU,Hungary,100,HUSTHUHB,Magyar Államkincstár. értékp.-pénztár,28
HU,Hungary,101,MKKBHUHB,MBH 103 Szent István tér,28
HU,Hungary,102,OKHBHUHB,K&H Bank Zrt. 242 Pécs,28
HU,Hungary,103,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,104,OKHBHUHB,K&H Bank Zrt. 002 Budapest,28
HU,Hungary,107,CIBHHUHB,CIB Bank Zrt. Központ,28
HU,Hungary,108,CITIHUHX,Citibank Europe Plc. Mo-i Fióktelepe,28
HU,Hungary,109,BACXHUHB,UniCredit Bank Hungary Zrt.,28
HU,Hungary,111,CIBHHUHB,CIB Bank Zrt. Szabadság téri Fiók,28
HU,Hungary,115,TAKBHUHB,MBH Befektetési Bank Zrt.  Központ,28
HU,Hungary,116,GIBAHUHB,Erste Bank Zrt.,28
HU,Hungary,117,OTPVHUHB,"OTP Budapesti r., I. Iskola u.",28
HU,Hungary,118,INTFBGSF,iCARD AD,28
HU,Hungary,119,GIBAHUHB,Erste Bank Zrt.,28
HU,Hungary,120,UBRTHUHB,Raiffeisen Bank Zrt. Budapesti Fiók,28
HU,Hungary,121,GNBAHUHB,Gránit Bank Nyrt.,28
HU,Hungary,125,GIBAHUHB,Erste Bank Zrt.,28
HU,Hungary,126,TRWIBEBB,Wise Europe SA,28
HU,Hungary,128,MRKBHUHB,MERKANTIL BANK Zrt.,28
HU,Hungary,131,BNPAHUHX,BNP-Paribas Magyarországi fióktelepe,28
HU,Hungary,135,KODBHUHB,KDB Bank Európa Zrt.,28
HU,Hungary,137,INGBHUHB,ING Bank N.V. Magyarországi Fióktelepe,28
HU,Hungary,142,GIBAHUHB,Erste Bank Zrt.,28
HU,Hungary,144,KELRHUHBABC,KELER Zrt.,28
HU,Hungary,146,HBIDHUHB,MFB Magyar Fejlesztési Bank Zrt.,28
HU,Hungary,148,HEXIHUHB,Eximbank Zrt.,28
HU,Hungary,151,PAUALT22,Paystrax UAB,28
HU,Hungary,162,HBWEHUHB,MAGNET Bank,28
HU,Hungary,163,DEUTHU2B,Deutsche Bank AG Magyarországi Fióktelep,28
HU,Hungary,167,MCBHHUHB,Magyar Cofidis Bank Zrt.,28
HU,Hungary,168,FHJBHUHB,MBH Jelzálogbank Nyrt.,28
HU,Hungary,170,OTPVHUHB,OTP Bank Nyrt.,28
HU,Hungary,171,BACXHUHB,UniCredit Jelzálogbank Zrt.,28
HU,Hungary,175,BKCHHUHB,Bank of China (CEE) Zrt.,28
HU,Hungary,176,HBWEHUHB,MagNet Bank Soproni fiók,28
HU,Hungary,178,BNPAHUHX,BNP-Paribas Magyarországi fióktelepe,28
HU,Hungary,181,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,182,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,183,BNPAHUHX,BNP-Paribas Magyarországi fióktelepe,28
HU,Hungary,184,OBKLHUHB,"OBERBANK Ag, Magyarországi fióktelep",28
HU,Hungary,187,OTPVHUHB,Banco Primus Fióktelep Magyarország,28
HU,Hungary,190,MANEHUHH,Magyar Nemzeti Bank,28
HU,Hungary,196,CLSBUS33,CLS Bank International,28
HU,Hungary,197,BKCHHUHH,Bank of China Limited Mo-i Fióktelepe,28
HU,Hungary,200,OTPVHUHB,OTP SZÉP kártya,28
HU,Hungary,222,OFSZHUHB,O.F.SZ. Zrt,28
HU,Hungary,297,ELFZHUHH,Első Fedezetkezelő Zrt. Központi Fiók,28
HU,Hungary,298,BCIRLULL,Banking Circle S.A.,28
HU,Hungary,299,THZTHUHH,Trive Bank Europe Zrt.,28
HU,Hungary,302,REVOHUHB,REVOLUT BANK UAB Magyarországi Fióktelep,28
HU,Hungary,304,BBIXHUHH,BinX Zrt.,28
HU,Hungary,305,DIUALT22,DiPocket UAB,28
HU,Hungary,307,CITFCZPP,"Citfin, sporitelni druzstvo",28
HU,Hungary,308,HZMNHUHH,HUNFedezetkezelő Zrt. Központi Fiók,28
HU,Hungary,310,SLTPISRE,TEYA ICELAND HF.,28
HU,Hungary,500,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,501,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,503,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,504,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,507,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,508,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,510,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,511,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,512,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,514,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,515,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,517,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,519,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,520,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,523,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,525,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,526,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,528,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,531,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,532,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,533,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,535,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,536,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,537,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,539,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,540,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,542,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,543,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,545,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,546,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,551,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,554,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,556,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,558,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,568,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,569,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,571,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,572,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,574,MKKBHUHB,MBH Szeged Mikszáth,28
HU,Hungary,576,MKKBHUHB,MBH Szeged Mikszáth,28
HU,Hungary,577,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,578,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,581,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,586,DTBAHUHB,MBH DUNA Bank Zrt.,28
HU,Hungary,589,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,590,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,591,MKKBHUHB,MBH Győr ETO Park,28
HU,Hungary,592,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,593,MKKBHUHB,MBH Győr ETO Park,28
HU,Hungary,595,MKKBHUHB,MBH Győr ETO Park,28
HU,Hungary,596,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,598,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,599,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,603,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,606,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,612,POLBHU22,Polgári Bank Zrt.,28
HU,Hungary,614,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,616,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,619,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,620,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,621,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,623,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,626,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,627,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,628,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,629,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,632,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,633,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,636,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,638,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,640,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,644,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,647,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,648,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,651,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,652,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,655,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,657,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,659,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,660,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,669,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,670,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,676,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,678,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,679,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,680,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,682,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,685,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,687,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,688,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,693,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,694,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,695,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,698,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,701,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,703,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,704,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,705,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,706,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,709,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,718,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,719,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,721,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,726,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,727,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,728,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,729,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,732,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,736,MKKBHUHB,MBH 103 Herend,28
HU,Hungary,739,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,740,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,745,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,750,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,755,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,757,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,803,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,806,MKKBHUHB,MBH Bank Nyrt.,28
HU,Hungary,880,FLTPHUHB,Fundamenta-Lakáskassza Zrt.,28
HU,Hungary,881,OTPVHUHB,OTP Lakástakarékpénztár Zrt.,28
HU,Hungary,882,FLTPHUHB,Fundamenta-Lakáskassza Zrt.,28
HU,Hungary,883,FLTPHUHB,Fundamenta-Lakáskassza Zrt.,28
HU,Hungary,884,OTPJHUHB,OTP Jelzálogbank Zrt.,28
HU,Hungary,888,OKHBHUHB,K&H Jelzálogbank Zrt.,28
HU,Hungary,903,HUPOHUHB,Postai Elszámoló Központ,28
HU,Hungary,11773016,OTPVHUHB,OTP I.kerületi LAFO fiók,28
IE,Ireland,AARB,AARBIE21,"AAREAL BANK AG, DUBLIN BRANCH",22
IE,Ireland,ABAP,ABAPIE21,ABBEY CAPITAL LTD,22
IE,Ireland,ABRN,ABRNIE21,PEOPLE FIRST CREDIT UNION LIMITED,22
IE,Ireland,ABRU,ABRUIE21,ABBEYFEALE CREDIT UNION LIMITED,22
IE,Ireland,ACCU,ACCUIE21,FIRST CHOICE CREDIT UNION LIMITED,22
IE,Ireland,ACID,ACIDIE21,ALPHABET CAPITAL INTERNATIONAL DAC,22
IE,Ireland,ACMO,ACMOIE21,"ALLIED IRISH BANKS, PUBLIC LIMITED COMPANY",22
IE,Ireland,ACNT,ACNTIE22,ACCENTURE LIMITED,22
IE,Ireland,ACRU,ACRUIE21,ST. ANTHONY'S AND CLADDAGH CREDIT UNION LIMITED,22
IE,Ireland,ADCU,ADCUIE21,ATHEA AND DISTRICT CREDIT UNION LIMITED,22
IE,Ireland,ADDU,ADDUIE21,W AND W INVESTMENT MANAGERS DESIGNATED ACTIVITY COMPANY,22
IE,Ireland,AFEE,AFEEIE2D,ASSOCIATED FOREIGN EXCHANGE IRELAND LIMITED,22
IE,Ireland,AFME,AFMEIE22,AFEX MARKETS EUROPE LIMITED,22
IE,Ireland,AFRN,AFRNIE21,ANP INTERNATIONAL FINANCE LTD,22
IE,Ireland,AFSI,AFSIIE21,APEX FUND SERVICES (IRELAND) LIMITED,22
IE,Ireland,AGCU,AGCUIE21,ST. AGNES CREDIT UNION LIMITED,22
IE,Ireland,AGIT,AGITIE21,AIG INVESTMENTS IRELAND LIMITED,22
IE,Ireland,AIBK,AIBKIE2D,"AIB, PUBLIC LIMITED COMPANY",22
IE,Ireland,AICM,AICMIE21,"ALLIED IRISH BANKS, PUBLIC LIMITED COMPANY",22
IE,Ireland,AICU,AICUIE21,ST. AILBES CREDIT UNION LIMITED,22
IE,Ireland,AIFI,AIFIIE21,AIB FINANCE LIMITED,22
IE,Ireland,AIGC,AIGCIE21,"AIG EUROPE S.A., IRELAND BRANCH",22
IE,Ireland,AIMB,AIMBIE21,AIB MORTGAGE BANK,22
IE,Ireland,ALHS,ALHSIE2D,ALCHELYST LIMITED,22
IE,Ireland,AMOA,AMOAIE2C,AMARENCO SOLAR LIMITED,22
IE,Ireland,AMUE,AMUEIE22,ARCHITAS MULTI-MANAGER EUROPE LIMITED,22
IE,Ireland,ANCU,ANCUIE21,ANNADUFF CREDIT UNION LIMITED,22
IE,Ireland,ANUN,ANUNIE21,A.N.S.A.C.CREDIT UNION LIMITED,22
IE,Ireland,APXG,APXGIE22,APEX GROUP TREASURY LIMITED,22
IE,Ireland,ARCU,ARCUIE21,ARDEE CREDIT UNION LIMITED,22
IE,Ireland,ARGI,ARGIIE22,AVENIR REGISTRARS (IE) LIMITED,22
IE,Ireland,ARID,ARIDIE22,ARCH INSURANCE EU DAC,22
IE,Ireland,ARRI,ARRIIE21,ARAINN CREDIT UNION LIMITED,22
IE,Ireland,ARRN,ARRNIE21,CAHIR CREDIT UNION LIMITED,22
IE,Ireland,ARRP,ARRPIE21,ARCH REINSURANCE EUROPE,22
IE,Ireland,ARRU,ARRUIE21,ARKLOW CREDIT UNION LIMITED,22
IE,Ireland,ASPD,ASPDIE21,AUGHRIM STREET PARISH AND DISTRICT CREDIT UNION LIMITED,22
IE,Ireland,ASRN,ASRNIE21,A.S.T.I. CREDIT UNION LIMITED,22
